0 19.3759
1 0.000625798
2 0.000622673
3 0.000617985
4 0.000612077
5 0.000611469
6 0.000611009
7 0.000611009
8 0.000611001
9 0.000610995
10 0.00061099
11 0.000610985
12 0.000610981
13 0.000610976
14 0.000610972
15 0.000610968
16 0.000610963
17 0.000610959
18 0.000610955
19 0.000610951
20 0.000610947
21 0.000610943
22 0.000610938
23 0.000610935
24 0.000610932
25 0.000610926
26 0.00061092
27 0.000610915
28 0.000610908
29 0.000610906
30 0.000610903
31 0.000610893
32 0.000610875
33 0.000610842
34 0.000610837
35 0.000610834
36 0.000610827
37 0.000610825
38 0.000610822
39 0.000610814
40 0.000610811
41 0.000610803
42 0.000610798
43 0.000610794
44 0.000610785
45 0.000610769
46 0.000610763
47 0.000610756
48 0.000610754
49 0.000610747
50 0.000610739
51 0.000610732
52 0.00061072
53 0.0006107
54 0.000610661
55 0.000610653
56 0.000610645
57 0.000610642
58 0.000610634
59 0.000610632
60 0.000610625
61 0.000610616
62 0.00061061
63 0.000610602
64 0.000610593
65 0.000610586
66 0.000610575
67 0.000610555
68 0.000610548
69 0.000610542
70 0.000610536
71 0.00061053
72 0.000610521
73 0.000610515
74 0.000610507
75 0.000610501
76 0.000610494
77 0.000610487
78 0.000610481
79 0.00061048
80 0.000610474
81 0.000610467
82 0.000610461
83 0.000610455
84 0.000610454
85 0.000610449
86 0.000610444
87 0.00061044
88 0.000610434
89 0.000610431
90 0.000610426
91 0.000610419
92 0.000610414
93 0.000610409
94 0.000610401
95 0.000610397
96 0.000610394
97 0.000610388
98 0.000610373
99 0.00061037
100 0.000610366
