0 0.00108935
1 0.00101203
2 0.00101202
3 0.00101182
4 0.00101167
5 0.00101167
6 0.00101072
7 0.0010096
8 0.000337694
9 0.000221502
10 0.000190845
11 0.000181501
12 0.000179348
13 0.000178627
14 0.000178267
15 0.000178023
16 0.000177813
17 0.000177627
18 0.000177455
19 0.000177298
20 0.000177152
21 0.000177018
22 0.000176892
23 0.000176774
24 0.000176664
25 0.000176561
26 0.000176463
27 0.000176371
28 0.000176281
29 0.000176196
30 0.000176114
31 0.000176035
32 0.000175957
33 0.000175882
34 0.000175808
35 0.000175737
36 0.000175666
37 0.000175597
38 0.000175528
39 0.000175461
40 0.000175394
41 0.000175328
42 0.000175262
43 0.000175197
44 0.000175133
45 0.000175069
46 0.000175005
47 0.000174942
48 0.000174878
49 0.000174815
50 0.000174752
51 0.000174689
52 0.000174627
53 0.000174564
54 0.000174502
55 0.000174439
56 0.000174377
57 0.000174314
58 0.000174252
59 0.000174189
60 0.000174127
61 0.000174064
62 0.000174002
63 0.000173939
64 0.000173876
65 0.000173814
66 0.00017375
67 0.000173688
68 0.000173624
69 0.000173561
70 0.000173498
71 0.000173434
72 0.00017337
73 0.000173307
74 0.000173243
75 0.000173179
76 0.000173114
77 0.00017305
78 0.000173031
79 0.000172977
80 0.000172824
81 0.000172735
82 0.000172624
83 0.000172591
84 0.0001723
85 0.000172116
86 0.000171943
87 0.000171873
88 0.00017168
89 0.000171586
90 0.00017138
91 0.000171263
92 0.000171148
93 0.000171067
94 0.000170913
95 0.000170765
96 0.000170631
97 0.000170506
98 0.000170331
99 0.00017014
100 0.000169973
