0 0.00513081
1 0.000419895
2 0.000274813
3 0.000238659
4 0.000223147
5 0.000208887
6 0.000199782
7 0.000194065
8 0.000191258
9 0.000189892
10 0.000188719
11 0.000187357
12 0.000184627
13 0.000181844
14 0.000178549
15 0.000177299
16 0.000175823
17 0.000174416
18 0.00017357
19 0.000172015
20 0.000171002
21 0.000170382
22 0.000169691
23 0.00016883
24 0.000168227
25 0.000167375
26 0.000167037
27 0.000166178
28 0.000165946
29 0.000165241
30 0.000165103
31 0.000164435
32 0.000164268
33 0.000163702
34 0.000163542
35 0.000163358
36 0.000163166
37 0.000162627
38 0.000162508
39 0.000162177
40 0.000161707
41 0.000161115
42 0.000160665
43 0.000160558
44 0.000160011
45 0.000159299
46 0.000158804
47 0.000157945
48 0.000157853
49 0.000157376
50 0.000156824
51 0.000155782
52 0.00015462
53 0.000153528
54 0.000153444
55 0.000153345
56 0.000153239
57 0.000152843
58 0.000152254
59 0.000151329
60 0.000150609
61 0.000150417
62 0.000150193
63 0.000149514
64 0.000149229
65 0.000148742
66 0.000148558
67 0.000148493
68 0.000148381
69 0.00014812
70 0.000147683
71 0.000146763
72 0.000145142
73 0.000144556
74 0.000143958
75 0.000143785
76 0.000143366
77 0.000142924
78 0.000142616
79 0.000141952
80 0.000141626
81 0.000141234
82 0.000141085
83 0.000140852
84 0.000140738
85 0.000140598
86 0.000140505
87 0.000140428
88 0.00014034
89 0.00014017
90 0.000140072
91 0.000139974
92 0.000139897
93 0.000139736
94 0.000139513
95 0.000139076
96 0.000138802
97 0.000138549
98 0.000138126
99 0.000137324
100 0.000136754
