0 24.373
1 0.000658227
2 0.000606844
3 0.000606324
4 0.000605293
5 0.000604475
6 0.000603713
7 0.000603006
8 0.000602339
9 0.000601717
10 0.000601129
11 0.000600577
12 0.000600057
13 0.000599553
14 0.000599094
15 0.00059866
16 0.000598253
17 0.000597869
18 0.000597509
19 0.000597167
20 0.00059685
21 0.000596541
22 0.000596255
23 0.000595981
24 0.000595729
25 0.000595489
26 0.000595268
27 0.000595059
28 0.000594867
29 0.000594678
30 0.000594511
31 0.000594348
32 0.000594202
33 0.000594061
34 0.000593934
35 0.000593814
36 0.000593703
37 0.000593596
38 0.000593499
39 0.000593404
40 0.000593319
41 0.000593237
42 0.000593162
43 0.00059309
44 0.000593025
45 0.000592961
46 0.000592904
47 0.000592848
48 0.000592797
49 0.000592747
50 0.000592702
51 0.000592658
52 0.000592619
53 0.000592584
54 0.000592549
55 0.000592512
56 0.000592481
57 0.000592454
58 0.000592426
59 0.000592398
60 0.000592373
61 0.000592348
62 0.000592325
63 0.000592304
64 0.000592285
65 0.000592265
66 0.000592247
67 0.000592232
68 0.000592216
69 0.000592202
70 0.000592188
71 0.000592175
72 0.000592162
73 0.000592149
74 0.000592137
75 0.000592124
76 0.000592114
77 0.000592103
78 0.000592094
79 0.000592084
80 0.000592076
81 0.000592067
82 0.00059206
83 0.000592052
84 0.000592046
85 0.000592038
86 0.000592033
87 0.000592026
88 0.000592021
89 0.000592015
90 0.000592011
91 0.000592005
92 0.000592001
93 0.000591997
94 0.000591993
95 0.000591989
96 0.000591985
97 0.000591981
98 0.000591978
99 0.000591975
100 0.000591971
