0 0.00309517
1 0.00295822
2 0.00238029
3 0.0023519
4 0.00230886
5 0.00230647
6 0.00230474
7 0.00230268
8 0.00229849
9 0.00229432
10 0.00228598
11 0.00226256
12 0.00225325
13 0.00224916
14 0.00220069
15 0.00219569
16 0.00219422
17 0.00219231
18 0.0021879
19 0.00218036
20 0.00216952
21 0.00215411
22 0.00213973
23 0.00207477
24 0.00202167
25 0.00201597
26 0.00201143
27 0.00201131
28 0.00201118
29 0.00201102
30 0.00200933
31 0.00200875
32 0.00200707
33 0.00200452
34 0.00200118
35 0.00199137
36 0.00198897
37 0.00197648
38 0.00197449
39 0.00197446
40 0.00197441
41 0.00197438
42 0.00197433
43 0.00197422
44 0.0019741
45 0.00197393
46 0.00197376
47 0.00197254
48 0.00197111
49 0.0019701
50 0.00197007
51 0.00197004
52 0.00197001
53 0.00196997
54 0.00196989
55 0.00196981
56 0.0019695
57 0.00196873
58 0.00196855
59 0.00196804
60 0.00196802
61 0.00196798
62 0.00196734
63 0.00196692
64 0.00196656
65 0.00196613
66 0.00196583
67 0.00196528
68 0.00196375
69 0.00196129
70 0.00196094
71 0.00196042
72 0.00196007
73 0.00195945
74 0.00195835
75 0.00195734
76 0.00195373
77 0.00195073
78 0.00194868
79 0.00194865
80 0.00194855
81 0.00194847
82 0.00194834
83 0.00194827
84 0.00194764
85 0.00194654
86 0.00194504
87 0.00194348
88 0.0019422
89 0.00193912
90 0.00193637
91 0.00193596
92 0.00193594
93 0.00193556
94 0.00193535
95 0.00193533
96 0.00193531
97 0.00193485
98 0.00193429
99 0.00193428
100 0.00193404
